budget,revenue,release_year,return
10000000,0.0,2007,0.0
0,0.0,2012,0.0
0,0.0,1977,0.0
0,0.0,2014,0.0
0,0.0,1997,0.0
10,10000000.0,2013,1000000.0
0,0.0,2012,0.0
0,0.0,1994,0.0
0,1.0,1990,0.0
0,0.0,2013,0.0
0,0.0,2012,0.0
13000000,0.0,2007,0.0
0,0.0,2004,0.0
0,0.0,2014,0.0
0,32230907.0,2013,0.0
10500000,23000000.0,2012,2.1904761904761907
0,0.0,1984,0.0
8400000,0.0,2011,0.0
0,0.0,2002,0.0
0,0.0,2010,0.0
1000000,0.0,2014,0.0
0,694600.0,2014,0.0
0,0.0,2012,0.0
0,0.0,2003,0.0
0,0.0,2013,0.0
0,0.0,2006,0.0
15,0.0,2013,0.0
0,0.0,2006,0.0
0,0.0,2009,0.0
0,0.0,2006,0.0
0,0.0,2002,0.0
1300000,0.0,2010,0.0
0,16337881.0,2014,0.0
3000000,1675381.0,2013,0.5584603333333333
0,0.0,2007,0.0
0,0.0,2007,0.0
0,0.0,2002,0.0
0,0.0,2013,0.0
0,0.0,2007,0.0
0,0.0,2008,0.0
10000000,0.0,2010,0.0
0,0.0,2008,0.0
0,0.0,1969,0.0
6000000,0.0,2011,0.0
0,7205.0,2014,0.0
0,0.0,2014,0.0
0,0.0,1975,0.0
2000000,14674076.0,2015,7.337038
0,0.0,1970,0.0
0,0.0,2014,0.0
0,0.0,2014,0.0
0,0.0,2013,0.0
0,0.0,1982,0.0
0,0.0,2011,0.0
3500000,0.0,2012,0.0
0,0.0,2001,0.0
0,0.0,1999,0.0
0,0.0,2012,0.0
0,0.0,2014,0.0
0,0.0,2012,0.0
11340000,0.0,2012,0.0
3000000,0.0,2007,0.0
0,0.0,2003,0.0
0,0.0,2009,0.0
0,0.0,2010,0.0
2000000,0.0,2008,0.0
0,0.0,2009,0.0
3000000,0.0,1996,0.0
0,0.0,1998,0.0
9000000,26055.0,1991,0.002895
2500000,0.0,2012,0.0
0,0.0,1980,0.0
0,0.0,1972,0.0
0,0.0,2009,0.0
0,0.0,2011,0.0
0,0.0,1961,0.0
0,0.0,2013,0.0
0,0.0,2006,0.0
0,0.0,1962,0.0
0,0.0,1995,0.0
0,0.0,2010,0.0
0,0.0,2013,0.0
0,0.0,2011,0.0
0,0.0,2011,0.0
0,0.0,2014,0.0
0,0.0,2007,0.0
0,0.0,1977,0.0
9000000,48965210.0,2013,5.440578888888889
0,0.0,2013,0.0
0,0.0,1932,0.0
0,0.0,1963,0.0
0,0.0,2014,0.0
0,0.0,1986,0.0
0,0.0,1968,0.0
0,0.0,2011,0.0
0,0.0,2010,0.0
0,0.0,1963,0.0
0,0.0,1975,0.0
0,0.0,1962,0.0
0,0.0,1969,0.0
0,1262091.0,1987,0.0
0,0.0,1973,0.0
0,0.0,1968,0.0
0,0.0,2010,0.0
0,0.0,2011,0.0
0,0.0,2013,0.0
25000000,0.0,2014,0.0
0,0.0,2010,0.0
0,0.0,2008,0.0
0,0.0,1940,0.0
0,0.0,2011,0.0
0,0.0,1992,0.0
50000,0.0,2013,0.0
0,0.0,1949,0.0
8000000,0.0,1988,0.0
0,0.0,1992,0.0
0,0.0,1996,0.0
0,0.0,2008,0.0
0,0.0,1916,0.0
0,0.0,1994,0.0
0,0.0,2011,0.0
0,0.0,1946,0.0
0,0.0,1971,0.0
0,0.0,2012,0.0
0,2228951.0,1987,0.0
0,0.0,1978,0.0
0,0.0,2006,0.0
0,3558669.0,1985,0.0
0,0.0,2002,0.0
0,0.0,2011,0.0
0,0.0,2014,0.0
600000,809000.0,1979,1.3483333333333334
0,0.0,1999,0.0
1500000,0.0,2010,0.0
0,0.0,1997,0.0
0,0.0,2012,0.0
0,0.0,1977,0.0
0,0.0,1999,0.0
2000000,0.0,2008,0.0
0,0.0,1964,0.0
0,0.0,2007,0.0
0,0.0,2000,0.0
1600000,0.0,2014,0.0
0,0.0,2013,0.0
0,0.0,2014,0.0
0,0.0,2013,0.0
0,0.0,2013,0.0
0,0.0,2007,0.0
0,0.0,2004,0.0
0,0.0,2000,0.0
0,0.0,2011,0.0
0,0.0,1987,0.0
0,0.0,1979,0.0
0,0.0,1978,0.0
0,0.0,1977,0.0
0,0.0,2013,0.0
0,0.0,1975,0.0
0,0.0,1975,0.0
0,0.0,1974,0.0
0,0.0,1973,0.0
0,0.0,1970,0.0
0,0.0,1964,0.0
0,0.0,1976,0.0
0,0.0,1968,0.0
0,0.0,2004,0.0
0,0.0,2013,0.0
0,0.0,2014,0.0
0,0.0,1989,0.0
0,0.0,1932,0.0
0,0.0,1933,0.0
9000000,0.0,2011,0.0
0,0.0,1933,0.0
0,0.0,1934,0.0
0,0.0,2013,0.0
750000,0.0,2012,0.0
0,0.0,1956,0.0
0,0.0,1926,0.0
0,0.0,1941,0.0
0,0.0,1938,0.0
0,0.0,2013,0.0
0,0.0,1978,0.0
0,0.0,1958,0.0
0,0.0,1950,0.0
0,0.0,1975,0.0
0,0.0,1939,0.0
0,0.0,1938,0.0
0,0.0,2014,0.0
0,0.0,1959,0.0
0,0.0,1974,0.0
0,0.0,1936,0.0
0,0.0,1935,0.0
0,0.0,2012,0.0
0,0.0,1959,0.0
0,0.0,1970,0.0
0,0.0,2008,0.0
0,0.0,1952,0.0
0,0.0,1950,0.0
0,0.0,1954,0.0
0,0.0,2000,0.0
0,0.0,2013,0.0
0,0.0,2011,0.0
0,14944.0,2010,0.0
0,0.0,2005,0.0
3000000,0.0,2011,0.0
0,0.0,1998,0.0
0,0.0,2013,0.0
0,0.0,2008,0.0
0,0.0,2002,0.0
6800000,0.0,2011,0.0
0,0.0,1939,0.0
0,0.0,1993,0.0
0,0.0,1946,0.0
0,0.0,1941,0.0
0,0.0,1968,0.0
0,0.0,2011,0.0
0,0.0,2010,0.0
2500000,0.0,2013,0.0
0,0.0,2011,0.0
0,0.0,1978,0.0
0,0.0,2012,0.0
0,0.0,1957,0.0
0,0.0,1974,0.0
0,0.0,2005,0.0
0,0.0,1997,0.0
0,0.0,1957,0.0
0,0.0,1987,0.0
0,0.0,1952,0.0
0,0.0,1959,0.0
0,0.0,2006,0.0
0,0.0,2014,0.0
0,0.0,1948,0.0
0,0.0,1945,0.0
0,0.0,1931,0.0
0,0.0,1928,0.0
0,0.0,1961,0.0
0,0.0,2011,0.0
0,0.0,1987,0.0
0,0.0,1929,0.0
0,0.0,1941,0.0
0,0.0,1947,0.0
0,0.0,1963,0.0
0,0.0,1947,0.0
0,0.0,1933,0.0
0,0.0,1930,0.0
0,0.0,1959,0.0
0,0.0,1946,0.0
0,0.0,1950,0.0
2000000,0.0,2010,0.0
0,0.0,1949,0.0
0,0.0,1948,0.0
0,0.0,2014,0.0
0,0.0,1962,0.0
0,0.0,1966,0.0
0,0.0,1966,0.0
0,0.0,1954,0.0
300000,0.0,2012,0.0
17000,0.0,2011,0.0
0,0.0,1956,0.0
0,0.0,1932,0.0
0,0.0,2011,0.0
0,0.0,1953,0.0
0,0.0,1930,0.0
0,0.0,1952,0.0
0,0.0,2009,0.0
0,0.0,1972,0.0
0,0.0,2011,0.0
0,0.0,2012,0.0
0,0.0,2002,0.0
5000000,0.0,2010,0.0
0,0.0,2007,0.0
0,0.0,1945,0.0
0,0.0,2003,0.0
0,0.0,2008,0.0
0,0.0,2013,0.0
3000000,0.0,2007,0.0
0,0.0,1946,0.0
0,0.0,2009,0.0
2500000,0.0,2007,0.0
0,0.0,1972,0.0
0,0.0,1930,0.0
0,0.0,2006,0.0
0,0.0,1982,0.0
0,0.0,1951,0.0
0,0.0,2006,0.0
0,0.0,1947,0.0
4000000,0.0,2011,0.0
5000000,12200000.0,1959,2.44
4500000,0.0,2010,0.0
0,0.0,1985,0.0
500000,0.0,1998,0.0
0,0.0,2005,0.0
0,0.0,2009,0.0
0,0.0,1969,0.0
0,0.0,2011,0.0
0,0.0,1955,0.0
0,0.0,2006,0.0
0,0.0,2010,0.0
0,0.0,2001,0.0
0,0.0,1966,0.0
0,0.0,1964,0.0
0,0.0,2010,0.0
0,0.0,2010,0.0
0,0.0,2014,0.0
0,0.0,1964,0.0
0,0.0,1969,0.0
0,0.0,1968,0.0
0,0.0,1969,0.0
0,0.0,2012,0.0
0,0.0,1957,0.0
0,0.0,2015,0.0
0,0.0,1933,0.0
0,0.0,1929,0.0
0,0.0,2011,0.0
0,0.0,1942,0.0
0,0.0,1991,0.0
0,0.0,2013,0.0
0,0.0,1959,0.0
0,0.0,1984,0.0
0,0.0,1938,0.0
0,0.0,1948,0.0
0,0.0,1937,0.0
0,0.0,1997,0.0
0,0.0,2012,0.0
0,0.0,1942,0.0
0,0.0,1939,0.0
0,0.0,1949,0.0
0,0.0,1968,0.0
0,0.0,1948,0.0
0,0.0,1963,0.0
0,0.0,1999,0.0
0,0.0,2012,0.0
0,0.0,1993,0.0
0,0.0,1962,0.0
200000,0.0,2012,0.0
0,0.0,1961,0.0
5000000,0.0,2012,0.0
0,0.0,1939,0.0
0,0.0,2011,0.0
0,0.0,1968,0.0
0,0.0,1987,0.0
0,0.0,2009,0.0
0,0.0,2002,0.0
0,0.0,1993,0.0
0,0.0,2006,0.0
0,0.0,2007,0.0
0,0.0,2011,0.0
0,0.0,1956,0.0
5000000,0.0,2012,0.0
0,25781.0,2014,0.0
0,0.0,2002,0.0
0,0.0,1980,0.0
0,0.0,1998,0.0
0,0.0,1962,0.0
0,0.0,2011,0.0
0,0.0,1988,0.0
12000000,0.0,2006,0.0
0,0.0,1989,0.0
0,0.0,2000,0.0
0,0.0,1982,0.0
0,0.0,2000,0.0
0,0.0,1938,0.0
0,0.0,2010,0.0
0,0.0,2010,0.0
0,0.0,2008,0.0
0,0.0,1972,0.0
0,0.0,1965,0.0
0,0.0,1999,0.0
0,0.0,2013,0.0
0,0.0,1934,0.0
3500000,0.0,2009,0.0
0,0.0,1983,0.0
0,0.0,2005,0.0
0,0.0,2011,0.0
0,0.0,2005,0.0
0,0.0,2010,0.0
0,0.0,2002,0.0
0,0.0,2009,0.0
0,0.0,2007,0.0
0,0.0,1967,0.0
375000,0.0,1946,0.0
0,0.0,2010,0.0
0,0.0,2010,0.0
2000000,0.0,2009,0.0
0,0.0,2007,0.0
0,0.0,1964,0.0
0,0.0,1996,0.0
0,0.0,1969,0.0
0,0.0,1933,0.0
0,0.0,1952,0.0
0,0.0,1973,0.0
0,0.0,1925,0.0
0,0.0,1996,0.0
0,0.0,1994,0.0
0,0.0,1942,0.0
0,0.0,1955,0.0
0,0.0,2004,0.0
0,0.0,1923,0.0
0,0.0,1931,0.0
0,0.0,1958,0.0
4,0.0,2011,0.0
0,0.0,1950,0.0
0,0.0,2001,0.0
0,0.0,1958,0.0
0,0.0,1963,0.0
0,0.0,1973,0.0
0,0.0,1998,0.0
0,0.0,2003,0.0
0,0.0,1966,0.0
0,0.0,1967,0.0
0,0.0,1970,0.0
0,0.0,1973,0.0
0,0.0,1974,0.0
0,0.0,1974,0.0
0,0.0,1975,0.0
0,0.0,1989,0.0
0,0.0,2009,0.0
0,0.0,2005,0.0
0,0.0,1964,0.0
0,0.0,2010,0.0
0,0.0,2014,0.0
0,0.0,2014,0.0
0,0.0,2011,0.0
0,0.0,2004,0.0
0,0.0,1998,0.0
500000,11276.0,2009,0.022552
0,0.0,1994,0.0
0,0.0,1991,0.0
0,5200000.0,1967,0.0
0,0.0,1980,0.0
0,0.0,2012,0.0
3500000,0.0,2014,0.0
0,0.0,2008,0.0
0,0.0,1966,0.0
0,0.0,1948,0.0
0,0.0,1955,0.0
485000,0.0,2009,0.0
0,0.0,1994,0.0
0,0.0,2001,0.0
0,0.0,2002,0.0
0,0.0,2004,0.0
0,0.0,2006,0.0
9000000,0.0,2006,0.0
0,0.0,2010,0.0
0,0.0,2011,0.0
0,0.0,2012,0.0
0,0.0,2012,0.0
0,0.0,2013,0.0
0,0.0,1995,0.0
0,0.0,1996,0.0
2000000,0.0,1999,0.0
1000000,0.0,2009,0.0
0,0.0,1951,0.0
0,0.0,1968,0.0
0,0.0,1989,0.0
0,0.0,1995,0.0
0,0.0,2005,0.0
600000,0.0,2006,0.0
0,17011.0,2011,0.0
0,0.0,2012,0.0
0,0.0,2013,0.0
0,0.0,2013,0.0
0,0.0,2014,0.0
0,0.0,1997,0.0
0,0.0,1933,0.0
0,0.0,1994,0.0
0,0.0,1994,0.0
0,0.0,2012,0.0
0,0.0,1947,0.0
0,0.0,1949,0.0
0,0.0,2013,0.0
0,0.0,1958,0.0
0,0.0,2012,0.0
0,0.0,1933,0.0
0,0.0,1948,0.0
0,0.0,1953,0.0
0,0.0,1992,0.0
0,0.0,1955,0.0
0,0.0,1982,0.0
0,0.0,2000,0.0
0,0.0,1950,0.0
0,0.0,1944,0.0
0,0.0,1942,0.0
322000,0.0,1929,0.0
0,0.0,1985,0.0
0,0.0,2011,0.0
0,0.0,1939,0.0
0,0.0,2012,0.0
0,0.0,1966,0.0
0,0.0,2005,0.0
0,0.0,2011,0.0
0,0.0,1975,0.0
401000,0.0,1942,0.0
0,0.0,1926,0.0
0,0.0,1969,0.0
0,0.0,1939,0.0
0,0.0,2002,0.0
0,0.0,2007,0.0
0,0.0,1938,0.0
0,0.0,2009,0.0
0,0.0,1934,0.0
8000000,0.0,2014,0.0
0,0.0,1993,0.0
0,0.0,2011,0.0
0,0.0,1951,0.0
0,0.0,1949,0.0
0,0.0,1999,0.0
0,0.0,1974,0.0
0,0.0,2008,0.0
0,0.0,1971,0.0
0,0.0,2003,0.0
0,0.0,1956,0.0
0,0.0,2008,0.0
0,0.0,1967,0.0
0,0.0,2005,0.0
0,0.0,1994,0.0
0,0.0,1969,0.0
900000,0.0,1971,0.0
0,0.0,2007,0.0
3600000,0.0,2008,0.0
0,0.0,1964,0.0
0,0.0,1963,0.0
0,0.0,2009,0.0
0,0.0,1924,0.0
6,0.0,1963,0.0
0,0.0,1996,0.0
0,0.0,1996,0.0
0,0.0,1965,0.0
0,0.0,2010,0.0
0,0.0,2000,0.0
0,0.0,1999,0.0
0,0.0,1995,0.0
0,0.0,1979,0.0
0,0.0,2011,0.0
0,0.0,2008,0.0
0,0.0,1994,0.0
0,0.0,1964,0.0
22000000,0.0,1985,0.0
0,0.0,1997,0.0
0,0.0,1959,0.0
7000000,15172408.0,2010,2.167486857142857
0,0.0,1976,0.0
0,0.0,1972,0.0
0,0.0,1960,0.0
0,0.0,2010,0.0
0,0.0,1972,0.0
0,0.0,2007,0.0
0,0.0,2001,0.0
0,0.0,1995,0.0
0,0.0,2003,0.0
1000000,0.0,2005,0.0
0,0.0,1931,0.0
0,0.0,2010,0.0
0,0.0,1932,0.0
0,0.0,2006,0.0
0,0.0,1969,0.0
0,0.0,2007,0.0
0,0.0,1951,0.0
0,0.0,1951,0.0
0,0.0,1937,0.0
0,0.0,1969,0.0
0,0.0,1972,0.0
0,0.0,1973,0.0
0,0.0,1975,0.0
0,0.0,1975,0.0
0,0.0,1976,0.0
0,0.0,1978,0.0
0,0.0,2011,0.0
9272437,11672363.0,2014,1.2588236512148856
0,0.0,2012,0.0
150000000,378858340.0,2015,2.5257222666666665
10000000,104303851.0,2015,10.4303851
245000000,2068223624.0,2015,8.44172907755102
100000000,94061311.0,2016,0.94061311
160000000,433677183.0,2016,2.71048239375
280000000,1405403694.0,2015,5.019298907142857
0,0.0,2020,0.0
230000000,794191988.0,2017,3.453008643478261
0,0.0,2017,0.0
130000000,519311965.0,2015,3.9947074230769233
120000000,167977596.0,2015,1.3998133
58000000,783112979.0,2016,13.501947913793103
0,0.0,2017,0.0
200000000,863416141.0,2017,4.317080705
250000000,1153304495.0,2016,4.61321798
165000000,677718395.0,2016,4.107384212121212
178000000,543934787.0,2016,3.0558134101123597
0,0.0,1999,0.0
0,3370574.0,1991,0.0
10000000,0.0,2014,0.0
0,12212123.0,2003,0.0
0,0.0,1961,0.0
0,0.0,2014,0.0
0,0.0,2013,0.0
12000000,0.0,2014,0.0
0,0.0,1932,0.0
0,0.0,2013,0.0
0,23598.0,2014,0.0
0,0.0,1926,0.0
0,0.0,1941,0.0
0,0.0,1998,0.0
0,0.0,1991,0.0
0,0.0,1938,0.0
0,0.0,1952,0.0
0,0.0,1953,0.0
0,0.0,2006,0.0
0,0.0,1957,0.0
0,0.0,1959,0.0
0,0.0,1988,0.0
0,0.0,1968,0.0
0,0.0,1970,0.0
0,0.0,1992,0.0
0,0.0,1949,0.0
0,0.0,1952,0.0
0,0.0,1931,0.0
0,0.0,1933,0.0
0,0.0,2011,0.0
0,0.0,1941,0.0
0,0.0,1941,0.0
0,0.0,1942,0.0
0,0.0,1989,0.0
0,0.0,1950,0.0
0,0.0,1957,0.0
0,0.0,1989,0.0
0,0.0,2011,0.0
0,0.0,1987,0.0
1000000,2691899.0,1993,2.691899
0,0.0,2008,0.0
0,0.0,1990,0.0
0,0.0,1952,0.0
0,0.0,1950,0.0
0,0.0,1993,0.0
0,0.0,2000,0.0
245000,0.0,1971,0.0
0,0.0,1970,0.0
0,0.0,2009,0.0
0,0.0,2009,0.0
0,0.0,2007,0.0
0,0.0,2004,0.0
0,0.0,1980,0.0
0,0.0,2001,0.0
0,0.0,1958,0.0
10000000,0.0,1990,0.0
0,0.0,1999,0.0
0,0.0,2007,0.0
0,0.0,1952,0.0
0,0.0,1929,0.0
0,0.0,2013,0.0
4000000,0.0,2013,0.0
0,0.0,1951,0.0
0,0.0,1995,0.0
0,0.0,1993,0.0
0,0.0,1961,0.0
0,0.0,1928,0.0
0,0.0,1947,0.0
0,2189047.0,1987,0.0
0,0.0,1994,0.0
2500000,0.0,2012,0.0
0,0.0,2013,0.0
0,0.0,2010,0.0
0,0.0,2003,0.0
0,0.0,2012,0.0
0,0.0,2007,0.0
0,0.0,1987,0.0
0,0.0,2006,0.0
0,0.0,2014,0.0
0,0.0,2007,0.0
0,0.0,2005,0.0
0,0.0,2013,0.0
0,0.0,2002,0.0
0,0.0,1985,0.0
0,0.0,2009,0.0
0,0.0,2013,0.0
0,0.0,2010,0.0
0,0.0,1951,0.0
0,0.0,1943,0.0
0,0.0,1937,0.0
0,0.0,2006,0.0
0,0.0,2012,0.0
0,0.0,1960,0.0
0,0.0,1939,0.0
0,0.0,1935,0.0
0,0.0,1947,0.0
0,0.0,1948,0.0
0,0.0,1952,0.0
0,0.0,1944,0.0
0,0.0,1956,0.0
0,0.0,1958,0.0
0,0.0,1962,0.0
0,0.0,2010,0.0
0,0.0,1942,0.0
0,0.0,1979,0.0
0,0.0,1964,0.0
0,0.0,1994,0.0
0,0.0,1948,0.0
0,0.0,1946,0.0
0,0.0,1975,0.0
0,0.0,1994,0.0
0,0.0,2001,0.0
0,0.0,2002,0.0
0,0.0,1975,0.0
0,0.0,1967,0.0
0,0.0,1968,0.0
0,0.0,1971,0.0
0,0.0,1935,0.0
7000000,0.0,2013,0.0
0,0.0,2013,0.0
0,0.0,1996,0.0
0,0.0,1956,0.0
0,0.0,2013,0.0
0,0.0,1937,0.0
12000000,0.0,2013,0.0
0,0.0,2006,0.0
0,0.0,1973,0.0
0,0.0,1953,0.0
0,0.0,1935,0.0
0,0.0,1938,0.0
0,0.0,1955,0.0
0,0.0,1995,0.0
0,0.0,1975,0.0
0,0.0,1988,0.0
0,0.0,1964,0.0
0,0.0,2014,0.0
0,0.0,1934,0.0
7000000,0.0,2009,0.0
27563396,29193330.0,2012,1.0591340051131581
60000,0.0,2006,0.0
0,0.0,1974,0.0
0,0.0,1959,0.0
0,0.0,1954,0.0
0,0.0,1946,0.0
0,0.0,1954,0.0
0,0.0,1927,0.0
0,0.0,1962,0.0
0,0.0,2008,0.0
0,0.0,1994,0.0
0,0.0,1963,0.0
0,0.0,2006,0.0
0,0.0,1938,0.0
0,0.0,1971,0.0
0,0.0,1935,0.0
0,0.0,1996,0.0
0,0.0,1958,0.0
0,0.0,1933,0.0
0,0.0,2013,0.0
0,0.0,2013,0.0
0,0.0,1937,0.0
0,0.0,2010,0.0
0,0.0,1998,0.0
0,0.0,1951,0.0
0,0.0,2010,0.0
0,0.0,2004,0.0
0,0.0,2003,0.0
0,0.0,1985,0.0
0,0.0,2002,0.0
0,0.0,2011,0.0
2763806,0.0,2004,0.0
0,0.0,2007,0.0
0,5099316.0,1986,0.0
750000,4000000.0,2005,5.333333333333333
0,0.0,2012,0.0
0,0.0,2001,0.0
0,0.0,1962,0.0
0,0.0,1953,0.0
0,0.0,2006,0.0
0,0.0,1951,0.0
0,0.0,1951,0.0
0,0.0,2001,0.0
0,0.0,2014,0.0
0,0.0,2010,0.0
0,0.0,2010,0.0
0,0.0,2013,0.0
0,0.0,1947,0.0
0,0.0,1934,0.0
0,0.0,1933,0.0
0,0.0,1928,0.0
3000000,0.0,2009,0.0
0,0.0,1917,0.0
0,0.0,1994,0.0
0,0.0,1966,0.0
0,0.0,1955,0.0
0,0.0,1949,0.0
0,0.0,1943,0.0
3500000,0.0,2013,0.0
0,0.0,1997,0.0
0,0.0,2006,0.0
0,0.0,1994,0.0
0,0.0,2006,0.0
0,0.0,2003,0.0
0,0.0,2010,0.0
0,0.0,2010,0.0
0,0.0,1971,0.0
0,0.0,2010,0.0
0,0.0,1937,0.0
260000,0.0,1933,0.0
0,0.0,2012,0.0
0,0.0,1996,0.0
0,0.0,2013,0.0
0,0.0,1941,0.0
0,0.0,1966,0.0
0,0.0,1967,0.0
0,0.0,1970,0.0
0,0.0,1971,0.0
0,0.0,1975,0.0
0,0.0,1975,0.0
0,0.0,1979,0.0
0,0.0,1980,0.0
0,0.0,1983,0.0
0,0.0,1984,0.0
0,0.0,1985,0.0
0,0.0,1989,0.0
0,0.0,1990,0.0
0,0.0,1990,0.0
0,0.0,1990,0.0
0,0.0,1992,0.0
0,0.0,1993,0.0
0,0.0,1999,0.0
0,0.0,1945,0.0
0,0.0,2002,0.0
0,0.0,2007,0.0
0,0.0,1932,0.0
0,0.0,1961,0.0
0,0.0,1932,0.0
0,0.0,1944,0.0
0,0.0,1930,0.0
0,0.0,1999,0.0
0,0.0,1964,0.0
0,0.0,1952,0.0
0,0.0,2009,0.0
0,0.0,2012,0.0
0,0.0,1959,0.0
0,0.0,1953,0.0
0,0.0,1953,0.0
0,0.0,1981,0.0
0,0.0,1949,0.0
0,0.0,1934,0.0
0,0.0,1952,0.0
60000,0.0,2012,0.0
0,0.0,2010,0.0
0,0.0,1954,0.0
0,0.0,1954,0.0
0,0.0,2011,0.0
0,0.0,1957,0.0
74000,0.0,1981,0.0
0,0.0,1998,0.0
0,0.0,1955,0.0
0,0.0,1966,0.0
0,0.0,1948,0.0
0,0.0,1963,0.0
0,0.0,1950,0.0
0,0.0,1937,0.0
0,0.0,1998,0.0
0,0.0,2003,0.0
0,0.0,1971,0.0
0,0.0,1927,0.0
0,0.0,1973,0.0
0,0.0,1942,0.0
0,0.0,1924,0.0
0,0.0,1951,0.0
0,0.0,1950,0.0
2000000,0.0,2006,0.0
0,0.0,1935,0.0
0,0.0,1948,0.0
0,0.0,1960,0.0
0,0.0,1960,0.0
0,0.0,1968,0.0
47000,0.0,1971,0.0
0,0.0,2002,0.0
0,0.0,2010,0.0
0,0.0,1977,0.0
0,0.0,1935,0.0
0,0.0,1985,0.0
421496,0.0,1933,0.0
53000000,0.0,2005,0.0
0,0.0,2001,0.0
0,0.0,1978,0.0
0,0.0,1934,0.0
0,0.0,1955,0.0
0,0.0,1956,0.0
0,0.0,2007,0.0
0,0.0,2014,0.0
0,0.0,1951,0.0
0,0.0,2011,0.0
0,0.0,1992,0.0
7000000,2360281.0,2014,0.337183
0,0.0,2013,0.0
0,0.0,1978,0.0
0,0.0,1994,0.0
0,0.0,2010,0.0
0,0.0,1933,0.0
0,0.0,2000,0.0
0,0.0,1987,0.0
0,0.0,1929,0.0
0,0.0,1936,0.0
0,0.0,1957,0.0
0,0.0,2013,0.0
0,0.0,1932,0.0
0,0.0,1988,0.0
0,0.0,1931,0.0
0,0.0,1932,0.0
0,0.0,1937,0.0
0,0.0,1953,0.0
0,0.0,1937,0.0
0,0.0,1953,0.0
1200000,0.0,2009,0.0
0,0.0,1961,0.0
0,0.0,1968,0.0
0,0.0,1937,0.0
0,0.0,1947,0.0
0,0.0,1940,0.0
0,0.0,1981,0.0
0,0.0,1966,0.0
0,0.0,1976,0.0
0,0.0,1982,0.0
0,0.0,1993,0.0
0,0.0,2001,0.0
0,0.0,1965,0.0
0,0.0,2008,0.0
0,0.0,1946,0.0
0,0.0,1959,0.0
0,0.0,1932,0.0
0,0.0,2014,0.0
0,0.0,1939,0.0
0,0.0,1995,0.0
0,0.0,1979,0.0
0,0.0,1950,0.0
0,0.0,1948,0.0
0,0.0,1949,0.0
0,0.0,2002,0.0
0,0.0,1951,0.0
0,0.0,1963,0.0
0,0.0,1950,0.0
0,0.0,2013,0.0
0,0.0,1997,0.0
0,0.0,2009,0.0
0,0.0,1952,0.0
0,0.0,2011,0.0
0,0.0,2012,0.0
2400000,0.0,2007,0.0
0,0.0,2012,0.0
0,0.0,2002,0.0
0,0.0,1936,0.0
0,0.0,1953,0.0
0,0.0,1971,0.0
0,0.0,1959,0.0
0,0.0,1955,0.0
0,0.0,2013,0.0
0,0.0,2002,0.0
0,0.0,1998,0.0
0,0.0,1986,0.0
0,0.0,1957,0.0
0,0.0,2010,0.0
0,0.0,1956,0.0
0,0.0,1947,0.0
0,0.0,1960,0.0
0,0.0,1956,0.0
0,0.0,1960,0.0
0,0.0,1963,0.0
0,0.0,1941,0.0
0,0.0,1942,0.0
0,0.0,1942,0.0
0,0.0,1943,0.0
0,0.0,1944,0.0
0,0.0,1948,0.0
0,0.0,1948,0.0
0,0.0,1996,0.0
0,0.0,2001,0.0
0,0.0,1943,0.0
0,0.0,1953,0.0
0,0.0,1959,0.0
0,0.0,1966,0.0
0,0.0,1985,0.0
0,0.0,2011,0.0
0,0.0,2010,0.0
0,0.0,1967,0.0
2219684,0.0,2011,0.0
0,0.0,1947,0.0
0,0.0,1949,0.0
0,0.0,1950,0.0
0,0.0,1945,0.0
0,0.0,1952,0.0
0,0.0,1989,0.0
0,0.0,2011,0.0
0,0.0,2002,0.0
0,0.0,1973,0.0
0,0.0,1999,0.0
0,0.0,1961,0.0
0,0.0,1954,0.0
0,0.0,1959,0.0
0,0.0,1971,0.0
0,0.0,1965,0.0
0,0.0,2001,0.0
0,0.0,2001,0.0
0,0.0,1975,0.0
0,0.0,2003,0.0
7000000,12400000.0,2012,1.7714285714285714
0,0.0,2011,0.0
0,0.0,2001,0.0
0,0.0,1934,0.0
0,0.0,2007,0.0
0,0.0,2009,0.0
0,0.0,1999,0.0
0,0.0,2007,0.0
0,0.0,2006,0.0
0,0.0,1958,0.0
0,0.0,1973,0.0
0,0.0,2008,0.0
0,0.0,1939,0.0
0,0.0,1945,0.0
0,0.0,1947,0.0
0,0.0,1950,0.0
0,0.0,1956,0.0
0,0.0,2011,0.0
0,0.0,1953,0.0
4000000,1750000.0,1969,0.4375
0,0.0,2009,0.0
0,0.0,1952,0.0
0,0.0,1947,0.0
5000,0.0,2008,0.0
0,0.0,2011,0.0
0,0.0,1932,0.0
0,0.0,1953,0.0
0,0.0,1965,0.0
0,0.0,1951,0.0
0,0.0,1968,0.0
0,0.0,1971,0.0
0,0.0,1982,0.0
0,0.0,1968,0.0
0,0.0,1969,0.0
0,0.0,1970,0.0
0,0.0,1998,0.0
0,0.0,2014,0.0
0,0.0,1952,0.0
0,0.0,1944,0.0
0,0.0,2008,0.0
0,0.0,1937,0.0
0,0.0,1956,0.0
0,0.0,1931,0.0
0,0.0,2007,0.0
116000,0.0,1982,0.0
0,0.0,1954,0.0
0,0.0,2012,0.0
0,0.0,1933,0.0
0,0.0,1949,0.0
0,0.0,1961,0.0
0,0.0,2007,0.0
0,0.0,1924,0.0
